ID,Institution Name,CITY,STABBR,Latitude,Longitude
45896402,Strayer University-Charleston Campus,North Charleston,SC,40.593779,-75.389377
45897303,Strayer University-Northwest Houston,Houston,TX,40.593779,-75.389377
45897305,Strayer University-Cedar Hill,Cedar Hill,TX,40.593765,-75.388229
45897306,Strayer University-North Dallas,Farmers Branch,TX,40.593765,-75.388229
45897307,Strayer University-San Antonio,San Antonio,TX,40.593772,-75.388792
45897309,Strayer University - Northwest Houston Campus,Houston,TX,40.593779,-75.389377
45920401,Unitek College,Fremont,CA,37.2309899,-121.7825759
46131501,Keweenaw Bay Ojibwa Community College - Wabanung Campus,L'Anse,MI,46.775659,-88.491216
46182901,Cinta Aveda Institute - San Jose,San Jose,CA,37.3372707,-121.894178
47503301,Relay Graduate School of Education - Newark,Newark,NJ,39.05894,-81.393085
47503302,Relay Graduate School of Education - New Orleans,New Orleans,LA,37.942371,-91.765932
47503303,Relay Graduate School of Education - Delaware,Wilmington,DE,40.29867,-83.06797
47503304,Relay Graduate School of Education - Memphis,Memphis,TN,37.942371,-91.765932
47503305,Relay Graduate School of Education - Houston,Houston,TX,29.713711,-95.347406
47503306,Relay Graduate School of Education - Chicago,Chicago,IL,37.942371,-91.765932
47503307,Relay Graduate School of Education - Baton Rouge,Baton Rouge,LA,37.942371,-91.765932
47503308,Relay Graduate School of Education - Philadelphia & Camden,Philadelphia,PA,34.302442,-80.610078
47503309,Relay Graduate School of Education - Denver,Denver,CO,37.942371,-91.765932
47503310,Relay Graduate School of Education - Nashville,Nashville,TN,37.942371,-91.765932
47503311,Relay Graduate School of Education - San Antonio,San Antonio,TX,37.942371,-91.765932
47503312,Relay Graduate School of Education - Dallas-Fort Worth,Dallas,TX,37.942371,-91.765932
47503313,Relay Graduate School of Education - Washington D.C,Washington,DC,38.883925,-77.017556
47503314,Relay Graduate School of Education - Atlanta,Atlanta,GA,37.942371,-91.765932
47503315,Relay Graduate School of Education - California,San Jose,CA,36.985661,-121.951548
47503316,Relay Graduate School of Education - Indiana,Indianapolis,IN,39.815692,-84.994705
47503317,Relay Graduate School of Education - Connecticut,New Haven,CT,41.66704,-72.66648
47662901,Salon Institute - Columbus Campus,Lewis Center,OH,35.313271,-77.783597
48002801,Digital Film Academy - Atlanta,Atlanta,GA,33.666515,-84.44295
48065701,Rasmussen University - Overland Park,Overland Park,KS,38.9279619,-94.7198959
48079001,Rocky Vista University - Southern Utah,Ivins,UT,39.25024,-111.75103
48092101,Designer Barber & Stylist School -,Fort Smith,AR,40.356107,-76.567044
48133101,Sharp Edgez Barber Institute - Buffalo,Buffalo,NY,40.181703,-80.240878
48152601,Chrysm Institute of Esthetics (The) - Hampton,Hampton,VA,35.313271,-77.783597
48224601,Lynnes Welding Training - Ramsey,Ramsey,MN,38.945606,-81.70176
48224602,Lynnes Welding Training-Bismarck,Bismarck,ND,38.945606,-81.70176
48325801,Networks Barber College,Chicago,IL,35.130711,-93.931569
48325802,Networks Barber College,Chicago,IL,35.130711,-93.931569
48379901,East-West Healing Arts Institute - Milwaukee,Shorewood,WI,35.313271,-77.783597
48385001,Alliance Computing Solutions - NYC,New York,NY,42.089206,-102.84158
48387801,Bay Area Medical Academy - San Jose Satellite Location,San Jose,CA,47.615007,-117.703977
48400201,High Desert Medical College - Bakerfield,Bakersfield,CA,47.554574,-117.669183
48400202,High Desert Medical College - Temecula,Temecula,CA,33.644849,-112.401115
48486201,University of West Los Angeles - Chatsworth,Chatsworth,CA,47.662374,-122.290702
48511101,Georgia Military College - Zebulon,Zebulon,GA,34.449771,-86.93258
48511103,Georgia Military College - Valdosta,Valdosta,GA,30.951848,-83.228099
48511104,Georgia Military College - Augusta,Martinez,GA,34.449771,-86.93258
48511105,Georgia Military College - Fairburn,Fairburn,GA,33.5716496,-84.5725586
48511106,Georgia Military College - Robins,Warner Robins,GA,34.449771,-86.93258
48511107,Georgia Military College - Columbus,Columbus,GA,34.449771,-86.93258
48511109,Georgia Military College - Madison,Madison,GA,30.465319,-83.405171
48511110,Georgia Military College - Stone Mountain,Stone Mountain,GA,34.449771,-86.93258
48511111,Georgia Military College - Fayetteville,Fayetteville,GA,33.453787,-84.454989
48511112,Georgia Military College - Dublin,Dublin,GA,34.449771,-86.93258
48616901,American College of Barbering - Florence,Florence,KY,38.700496,-75.861083
48839601,Phipps Academy of Barbering - Bradley,Bradley,IL,40.494475,-77.48319
49005401,HCI College - Fort Lauderdale Campus,Fort Lauderdale,FL,26.091307,-80.234977
49010601,Virginia University of Integrative Medicine - New Jersey,Ridgefield,NJ,40.763633,-74.42312
49010602,Virginia University of Integrative Medicine - Georgia,Duluth,GA,33.59333,-83.46329
49022101,MAK Beauty Institute - Duluth,Duluth,GA,37.838813,-82.439359
49146401,ABC Adult School - Cabrillo Lane,Cerritos,CA,35.333163,-97.103555
49175601,Urban Barber College - San Jose,San Jose,CA,37.312129,-121.81926
49178301,Wilton Simpson Technical College,Brooksville,FL,42.83161,-71.78558
49425001,Valley College - Fairlawn - School of Nursing,Fairlawn,OH,37.776014,-79.982462
49501301,Western Maricopa Education Center - Southwest Campus,Buckeye,AZ,39.446622,-78.972486
49501302,Western Maricopa Education Center - Northeast Campus,Phoenix,AZ,33.057012,-112.044004
49664501,Burlington County Institute of Technology - Adult Education -,Medford,NJ,36.351349,-93.246203
